Time,Speed_Compact,Speed_Sedan,Speed_SUV
38.71,24.602,24.532,23.747
38.72,23.6577148981898,25.209,23.1822955794299
38.73,23.5817148981898,23.6827585506336,23.881
38.74,25.5962138263577,24.3367585506336,24.305
38.75,25.421,24.486,23.745
38.76,26.2732138263577,25.207,23.3082955794299
38.77,25.6832138263577,25.0476810870248,23.4142955794299
38.78,26.0732138263577,24.909,22.5542955794299
38.79,25.436,25.106,24.649
38.8,25.3062138263577,23.7627585506336,25.0797783154276
38.81,25.956,24.685,23.651
38.82,25.59,24.742,22.7902955794299
38.83,25.9012138263577,25.9896810870248,24.216
38.84,24.96,24.345,24.5197783154276
38.85,25.7972138263577,24.561,24.005
38.86,26.0382138263577,25.037,24.721
38.87,25.713,25.266,24.6747783154276
38.88,25.258,24.979,24.2577783154276
38.89,23.6597148981898,24.493,24.975
38.9,24.623,24.216,23.903
38.91,23.5567148981898,25.4136810870248,24.7947783154276
38.92,25.362,23.7187585506336,24.584
38.93,25.167,24.981,24.131
38.94,24.74,24.5,23.874
38.95,25.515,25.067,22.7902955794299
38.96,25.4472138263577,24.507,24.298
38.97,24.994,24.752,22.6442955794299
38.98,24.0647148981898,23.5737585506336,24.431
38.99,25.467,23.8967585506336,23.368
39,26.014,24.685,23.909
39.01,23.5977148981898,25.1196810870248,24.259
39.02,24.3047148981898,24.743,22.9072955794299
39.03,23.9727148981898,24.334,24.505
39.04,23.9517148981898,23.2867585506336,23.759
39.05,24.0977148981898,24.744,24.0692955794299
39.06,23.9587148981898,23.669,25.1257783154276
39.07,24.875,25.089,23.2252955794299
39.08,24.3477148981898,24.944,24.443
39.09,25.102,25.9796810870248,23.276
39.1,25.9092138263577,23.0947585506336,23.716
39.11,25.032,24.1377585506336,23.708
39.12,24.665,23.3787585506336,23.883
39.13,24.275,24.942,23.563
39.14,24.719,25.4016810870248,24.175
39.15,24.964,25.165,24.5997783154276
39.16,25.5342138263577,24.308,24.44
39.17,25.479,24.625,24.4
39.18,24.938,25.363,24.307
39.19,25.532,25.0426810870248,24.019
39.2,25.332,25.5496810870248,23.933
39.21,25.311,25.113,23.835
39.22,25.0637148981898,24.224,23.368
39.23,25.719,24.583,23.3782955794299
39.24,24.952,24.131,24.121
39.25,26.4432138263577,25.9046810870248,24.9977783154276
39.26,25.2832138263577,24.803,24.9417783154276
39.27,25.296,25.3506810870248,23.0412955794299
39.28,24.5377148981898,25.5806810870248,24.368
39.29,23.6817148981898,24.706,24.023
39.3,24.875,23.97,23.87
39.31,24.6847148981898,23.3457585506336,24.7977783154276
39.32,25.389,24.0427585506336,23.999
39.33,24.4537148981898,24.644,24.537
39.34,25.4042138263577,24.653,24.243
39.35,24.1207148981898,23.6477585506336,24.259
39.36,25.2012138263577,24.6296810870248,23.987
39.37,24.407,24.1277585506336,22.9362955794299
39.38,23.6907148981898,24.862,24.524
39.39,23.5007148981898,25.186,24.224
39.4,26.0472138263577,24.986,22.4792955794299
39.41,24.921,25.3436810870248,23.97
39.42,24.0777148981898,24.727,24.132
39.43,24.997,24.713,24.084
39.44,25.53,24.856,25.5497783154276
39.45,24.665,24.954,23.837
39.46,24.635,23.6327585506336,24.341
39.47,23.9127148981898,25.4326810870248,23.1132955794299
39.48,23.6207148981898,25.9856810870248,24.553
39.49,25.024,25.7366810870248,24.5067783154276
39.5,24.5667148981898,25.4026810870248,25.5027783154276
39.51,23.7017148981898,25.3466810870248,24.099
39.52,25.397,25.103,23.788
39.53,25.6822138263577,24.278,25.3307783154276
39.54,24.822,23.7877585506336,23.82
39.55,25.628,25.6316810870248,25.0547783154276
39.56,25.105,24.7466810870248,25.1377783154276
39.57,24.625,24.995,25.18
39.58,24.458,22.9277585506336,23.1682955794299
39.59,24.576,24.701,24.405
39.6,25.31,24.422,22.6962955794299
39.61,26.1002138263577,25.6266810870248,23.4072955794299
39.62,24.82,23.8837585506336,25.079
39.63,25.183,24.93,25.2647783154276
39.64,23.6027148981898,23.2447585506336,23.868
39.65,25.9892138263577,24.1687585506336,24.076
39.66,25.375,25.8056810870248,23.299
39.67,24.895,24.948,24.8287783154276
39.68,24.2807148981898,23.7737585506336,23.628
39.69,23.7357148981898,24.546,23.444
39.7,23.9247148981898,24.468,24.241
39.71,25.4122138263577,26.0326810870248,24.047
39.72,24.857,25.209,23.7182955794299
39.73,23.9987148981898,24.632,24.471
39.74,25.642,25.9266810870248,24.373
39.75,24.9037148981898,24.763,24.126
39.76,24.818,24.403,24.105
39.77,24.484,25.586,24.18
39.78,25.067,24.493,22.8402955794299
39.79,25.7852138263577,23.2307585506336,24.378
39.8,25.662,24.9186810870248,24.027
39.81,24.717,24.653,23.77
39.82,25.293,24.777,23.144
39.83,23.0317148981898,24.847,23.773
39.84,25.7982138263577,24.0147585506336,24.7627783154276
39.85,25.34,25.6086810870248,23.719
39.86,23.8577148981898,24.9,24.048
39.87,24.718,23.5077585506336,25.6757783154276
39.88,24.244,24.621,24.7577783154276
39.89,25.478,24.708,24.258
39.9,24.743,24.1557585506336,23.649
39.91,25.364,25.182,22.7842955794299
39.92,24.337,23.9067585506336,23.795
39.93,25.229,23.7067585506336,22.4992955794299
39.94,24.831,24.448,23.6802955794299
39.95,24.0457148981898,25.7116810870248,22.8662955794299
39.96,25.2562138263577,24.96,24.699
39.97,25.4392138263577,25.11,24.421
39.98,25.8522138263577,23.6927585506336,23.961
39.99,23.9367148981898,25.257,22.8552955794299
40,24.859,24.872,24.628
40.01,23.7647148981898,25.3466810870248,24.657
40.02,26.3392138263577,25.172,22.5112955794299
40.03,25.7612138263577,25.6916810870248,24.4537783154276
40.04,25.368,24.705,24.153
40.05,24.5887148981898,24.215,23.583
40.06,25.456,23.8457585506336,24.084
40.07,24.3747148981898,24.413,22.9642955794299
40.08,24.838,25.237,22.5942955794299
40.09,25.198,24.85,23.3572955794299
40.1,25.891,24.044,24.311
40.11,24.3177148981898,23.4447585506336,24.9337783154276
40.12,26.2732138263577,24.977,22.9862955794299
40.13,25.697,24.791,24.016
40.14,25.1402138263577,25.668,24.113
40.15,24.116,26.2376810870248,24.212
40.16,24.726,25.1986810870248,23.815
40.17,23.4787148981898,24.686,24.68
40.18,24.817,24.347,24.239
40.19,25.375,25.299,23.5202955794299
40.2,24.856,24.967,24.717
40.21,25.375,24.405,23.252
40.22,25.4042138263577,23.0627585506336,24.147
40.23,25.387,25.2326810870248,24.11
40.24,25.638,23.6647585506336,25.1087783154276
40.25,24.5117148981898,25.1776810870248,24.382
40.26,24.523,24.28,22.9092955794299
40.27,24.678,25.1086810870248,24.197
40.28,24.706,23.7627585506336,24.04
40.29,25.4082138263577,25.02,24.9457783154276
40.3,25.045,24.948,23.585
40.31,24.0347148981898,23.2417585506336,23.927
40.32,25.164,23.9117585506336,24.8917783154276
40.33,24.592,24.39,24.3337783154276
40.34,25.654,24.1267585506336,24.324
40.35,23.7857148981898,25.108,24.746
40.36,25.8202138263577,23.7327585506336,23.84
40.37,25.427,24.101,24.22
40.38,23.8517148981898,25.3796810870248,24.273
40.39,24.805,25.1146810870248,23.3412955794299
40.4,24.601,23.8807585506336,22.9782955794299
40.41,24.3117148981898,24.792,23.866
40.42,25.449,25.059,24.193
40.43,23.9627148981898,25.9676810870248,24.8217783154276
40.44,24.822,24.9876810870248,23.1272955794299
40.45,23.8247148981898,24.897,25.0337783154276
40.46,23.3887148981898,25.5076810870248,24.208
40.47,25.611,23.7997585506336,25.0477783154276
40.48,25.4202138263577,23.7187585506336,23.857
40.49,23.9637148981898,24.948,23.8232955794299
40.5,23.8397148981898,24.896,25.2737783154276
40.51,25.36,24.532,24.7737783154276
40.52,23.8687148981898,23.4857585506336,24.135
40.53,25.585,25.8586810870248,24.734
40.54,24.816,23.6237585506336,22.7042955794299
40.55,25.6372138263577,24.623,23.997
40.56,25.05,25.8516810870248,23.2072955794299
40.57,23.6937148981898,24.505,23.6642955794299
40.58,25.17,23.8367585506336,24.727
40.59,24.721,23.7427585506336,23.7842955794299
40.6,23.7927148981898,24.3347585506336,22.5452955794299
40.61,26.273,24.35,22.8862955794299
40.62,24.903,25.2156810870248,24.066
40.63,24.1647148981898,24.255,24.031
40.64,25.168,25.145,23.0252955794299
40.65,25.29,25.2336810870248,24.9827783154276
40.66,25.6452138263577,24.7,24.251
40.67,25.426,24.228,22.9742955794299
40.68,24.841,24.1867585506336,24.751
40.69,25.622,25.7646810870248,25.0187783154276
40.7,25.81,25.004,23.4872955794299
40.71,26.3002138263577,24.891,24.274
40.72,24.668,23.6927585506336,24.7417783154276
40.73,25.4962138263577,24.225,24.595
40.74,25.824,25.4106810870248,24.6727783154276
40.75,25.6092138263577,24.49,24.217
40.76,25.212,24.0857585506336,23.952
40.77,25.09,25.138,24.059
40.78,24.858,25.7396810870248,24.236
40.79,24.6147148981898,25.553,22.6922955794299
40.8,25.067,23.9817585506336,24.081
40.81,25.9182138263577,23.1657585506336,24.012
40.82,25.264,23.5757585506336,22.5332955794299
40.83,24.74,25.116,24.9177783154276
40.84,24.589,24.1297585506336,23.469
40.85,25.691,24.529,24.237
40.86,25.035,23.5087585506336,24.313
40.87,25.395,25.6176810870248,23.2392955794299
40.88,23.9667148981898,25.056,23.251
40.89,23.8987148981898,24.223,25.3517783154276
40.9,25.315,25.6056810870248,23.1442955794299
40.91,25.665,25.8886810870248,24.027
40.92,24.458,24.7,24.398
40.93,26.1752138263577,25.031,23.893
40.94,24.711,24.963,24.367
40.95,25.4912138263577,24.812,23.318
40.96,25.173,23.0597585506336,24.202
40.97,24.971,24.52,24.0632955794299
40.98,24.934,23.6697585506336,24.8507783154276
40.99,24.807,25.323,24.372
41,25.319,25.121,24.2797783154276
41.01,24.864,24.057,24.021
41.02,24.531,24.728,24.291
41.03,24.695,25.4986810870248,24.8447783154276
41.04,25.243,24.124,23.3282955794299
41.05,25.282,23.4717585506336,24.77
41.06,25.4842138263577,25.514,23.6652955794299
41.07,25.6342138263577,24.585,24.374
41.08,25.118,25.2146810870248,24.305
41.09,25.58,24.603,24.059
41.1,23.7057148981898,25.2506810870248,24.206
41.11,25.639,24.712,24.402
41.12,24.2807148981898,24.341,24.013
41.13,24.1377148981898,24.8756810870248,24.031
41.14,23.9257148981898,24.493,24.3757783154276
41.15,25.135,25.039,24.094
41.16,23.3927148981898,24.801,24.5207783154276
41.17,26.0172138263577,23.2327585506336,22.8682955794299
41.18,24.861,25.295,24.709
41.19,25.649,23.9697585506336,24.178
41.2,25.314,24.775,22.8702955794299
41.21,25.278,25.7286810870248,23.834
41.22,25.583,24.694,24.7607783154276
41.23,24.985,25.4986810870248,22.8982955794299
41.24,25.228,24.283,23.3552955794299
41.25,25.776,23.9127585506336,25.6417783154276
41.26,25.827,24.255,25.012
41.27,24.336,25.153,23.9
41.28,25.052,24.8716810870248,24.0667783154276
41.29,26.5932138263577,24.5416810870248,24.978
41.3,23.8987148981898,24.933,24.351
41.31,25.03,25.044,23.856
41.32,24.413,23.897,24.0502955794299
41.33,25.822,24.5786810870248,24.262
41.34,24.2297148981898,24.2257585506336,25.3147783154276
41.35,24.512,25.069,24.391
41.36,24.0487148981898,24.603,23.985
41.37,25.186,24.991,24.4957783154276
41.38,24.545,23.2877585506336,22.7982955794299
41.39,23.4307148981898,23.6837585506336,23.4502955794299
41.4,26.2222138263577,23.0447585506336,23.2722955794299
41.41,25.396,23.5277585506336,23.696
41.42,23.4757148981898,25.1736810870248,23.0122955794299
41.43,25.187,23.4177585506336,23.6172955794299
41.44,25.6542138263577,23.3217585506336,22.8942955794299
41.45,25.047,24.487,24.147
41.46,24.334,25.303,24.1397783154276
41.47,24.1507148981898,24.2327585506336,22.7782955794299
41.48,24.806,24.074,23.0042955794299
41.49,23.7627148981898,25.571,24.206
41.5,25.258,24.195,24.338
41.51,24.949,24.1287585506336,23.752
41.52,23.5737148981898,24.814,24.503
41.53,24.4107148981898,24.721,24.241
41.54,25.466,24.914,23.4762955794299
41.55,25.524,25.001,24.255
41.56,25.154,25.8406810870248,23.2362955794299
41.57,23.9647148981898,25.028,23.3262955794299
41.58,25.61,22.9657585506336,24.031
41.59,24.712,24.237,23.908
41.6,24.723,24.559,23.952
41.61,24.4427148981898,25.09,23.8482955794299
41.62,24.972,24.685,22.9482955794299
41.63,24.943,24.631,23.833
41.64,25.8892138263577,24.844,24.274
41.65,25.153,24.742,23.517
41.66,25.362,24.644,23.893
41.67,25.325,25.3126810870248,24.692
41.68,25.125,24.076,25.1327783154276
41.69,25.7402138263577,24.0877585506336,23.935
41.7,24.339,24.982,23.4782955794299
41.71,25.025,24.52,23.626
41.72,24.581,24.3807585506336,23.3952955794299
41.73,25.013,24.166,22.7152955794299
41.74,24.681,23.6777585506336,23.4672955794299
41.75,25.218,24.807,24.481
41.76,25.247,24.744,23.3612955794299
41.77,24.647,24.861,24.314
41.78,25.9222138263577,24.765,23.831
41.79,24.688,23.9167585506336,24.232
41.8,25.4262138263577,24.4707585506336,24.322
41.81,23.6067148981898,23.2687585506336,23.3522955794299
41.82,24.59,25.031,24.217
41.83,24.4767148981898,25.138,23.953
41.84,26.0442138263577,24.609,24.083
41.85,24.3417148981898,23.1157585506336,24.5367783154276
41.86,24.7647148981898,23.2707585506336,24.239
41.87,25.9242138263577,23.7037585506336,22.4542955794299
41.88,26.2212138263577,25.241,24.372
41.89,23.8257148981898,24.95,25.1617783154276
41.9,24.786,25.8306810870248,23.044
41.91,24.4107148981898,23.3767585506336,23.296
41.92,25.369,24.387,22.6392955794299
41.93,24.839,23.988,23.0792955794299
41.94,26.1122138263577,23.7607585506336,24.9367783154276
41.95,26.1912138263577,25.5066810870248,22.7012955794299
41.96,23.6397148981898,24.508,24.6767783154276
41.97,24.667,23.6647585506336,22.7442955794299
41.98,24.505,24.3367585506336,24.091
41.99,23.8767148981898,23.7457585506336,23.408
42,25.252,25.061,23.931
42.01,25.262,25.1096810870248,23.839
42.02,25.269,24.917,23.957
42.03,24.645,25.194,24.061
42.04,25.529,25.175,23.0322955794299
42.05,23.6187148981898,24.711,23.617
42.06,25.212,23.74,23.819
42.07,23.6447148981898,24.537,24.026
42.08,24.7757148981898,24.197,23.632
42.09,25.258,24.0807585506336,23.8642955794299
42.1,23.3357148981898,22.9487585506336,22.8072955794299
42.11,24.482,25.011,24.4777783154276
42.12,24.1337148981898,24.912,23.2032955794299
42.13,24.799,24.783,23.972
42.14,24.0477148981898,25.2896810870248,24.336
42.15,23.7487148981898,25.1146810870248,24.8147783154276
42.16,25.342,25.214,24.148
42.17,23.3717148981898,24.917,23.0162955794299
42.18,26.2992138263577,23.5937585506336,23.0682955794299
42.19,25.398,25.096,23.943
42.2,25.48,23.5947585506336,24.131
42.21,25.5062138263577,24.826,23.6292955794299
42.22,23.6997148981898,24.577,24.054
42.23,25.398,23.7607585506336,23.579
42.24,24.1067148981898,24.955,24.286
42.25,24.845,24.507,24.005
42.26,24.0457148981898,24.916,23.3862955794299
42.27,24.562,25.7686810870248,23.1512955794299
42.28,25.5402138263577,23.8087585506336,24.136
42.29,24.0407148981898,24.472,24.075
42.3,25.7852138263577,25.2066810870248,24.7877783154276
42.31,25.7612138263577,24.96,24.4567783154276
42.32,24.517,24.98,25.19
42.33,25.172,24.226,24.883
42.34,24.863,25.7226810870248,23.799
42.35,24.508,24.962,24.505
42.36,24.977,25.189,23.536
42.37,24.835,25.105,24.892
42.38,24.846,24.28,22.9502955794299
42.39,24.766,24.452,25.1297783154276
42.4,25.152,25.083,24.8217783154276
42.41,24.0557148981898,24.675,25.6477783154276
42.42,25.116,24.334,22.7412955794299
42.43,25.111,24.622,24.4337783154276
42.44,26.2012138263577,25.013,24.6317783154276
42.45,25.6492138263577,23.3767585506336,24.4977783154276
42.46,26.2852138263577,25.028,23.9207783154276
42.47,25.5322138263577,23.7147585506336,23.785
42.48,24.595,24.687,22.7232955794299
42.49,24.566,25.06,24.7577783154276
42.5,25.493,24.726,24.9697783154276
42.51,25.32,24.388,24.096
42.52,24.939,24.857,24.7257783154276
42.53,23.9797148981898,25.1626810870248,22.7572955794299
42.54,25.113,24.525,23.532
42.55,25.608,24.619,23.472
42.56,25.362,23.8937585506336,24.424
42.57,25.141,23.4637585506336,23.83
42.58,23.9827148981898,24.9526810870248,24.9917783154276
42.59,23.4527148981898,24.526,23.936
42.6,25.117,25.426,23.1102955794299
42.61,24.779,25.139,24.058
42.62,26.2552138263577,24.1087585506336,23.891
42.63,25.098,24.271,24.702
42.64,24.645,24.895,24.386
42.65,24.629,23.9937585506336,23.573
42.66,25.037,23.5877585506336,24.651
42.67,24.841,25.016,24.448
42.68,25.041,24.855,24.894
42.69,24.704,24.268,24.881
42.7,23.6517148981898,24.89,22.9662955794299
42.71,24.652,23.5447585506336,23.6012955794299
42.72,24.814,23.7257585506336,24.317
42.73,26.2342138263577,25.179,24.6847783154276
42.74,25.296,25.128,25.382
42.75,26.0072138263577,24.185,23.422
42.76,24.619,23.9987585506336,23.216
42.77,25.362,23.1977585506336,25.2977783154276
42.78,24.1847148981898,25.296,25.4417783154276
42.79,24.725,25.249,23.0272955794299
42.8,26.3962138263577,25.481,23.5892955794299
42.81,25.364,25.5826810870248,24.6717783154276
42.82,25.503,24.612,22.5812955794299
42.83,25.7192138263577,25.4736810870248,23.418
42.84,25.24,24.334,25.1377783154276
42.85,24.0397148981898,25.172,24.574
42.86,23.7987148981898,24.478,23.3972955794299
42.87,24.669,25.533,24.686
42.88,24.6027148981898,24.951,23.378
42.89,23.5457148981898,24.269,24.08
42.9,26.5282138263577,25.1336810870248,22.7422955794299
42.91,25.236,24.444,24.371
42.92,24.375,23.0257585506336,23.862
42.93,24.66,24.1817585506336,25.4777783154276
42.94,24.821,24.787,24.266
42.95,24.0157148981898,24.474,24.2957783154276
42.96,25.366,24.765,23.728
42.97,24.0597148981898,24.527,24.138
42.98,23.7127148981898,24.0337585506336,25.0387783154276
42.99,25.085,25.4426810870248,24.767
43,24.981,25.4206810870248,23.228
43.01,25.293,25.1876810870248,24.36
43.02,24.615,24.0067585506336,23.3312955794299
43.03,25.297,25.7076810870248,22.9022955794299
43.04,25.331,24.744,24.137
43.05,25.24,23.9677585506336,23.0402955794299
43.06,25.15,24.0527585506336,24.6617783154276
43.07,25.9392138263577,24.48,22.7772955794299
43.08,25.001,24.322,23.4022955794299
43.09,25.611,25.2126810870248,24.089
43.1,23.1717148981898,25.6366810870248,23.3522955794299
43.11,24.549,23.5797585506336,25.05
43.12,25.4712138263577,25.0346810870248,23.7282955794299
43.13,24.986,24.498,23.829
43.14,25.697,24.39,25.0707783154276
43.15,25.212,24.417,23.5562955794299
43.16,23.9717148981898,24.619,24.236
43.17,25.697,24.565,24.189
43.18,25.1502138263577,25.6446810870248,23.983
43.19,25.8702138263577,23.8267585506336,23.27
43.2,24.817,24.0967585506336,24.201
43.21,26.5302138263577,23.953,24.429
43.22,24.2777148981898,24.726,22.8112955794299
43.23,24.3107148981898,23.4907585506336,23.652
43.24,24.555,25.5556810870248,24.227
43.25,25.361,24.275,23.1412955794299
43.26,25.773,24.0577585506336,24.178
43.27,25.704,25.2996810870248,22.4402955794299
43.28,24.856,24.223,24.2072955794299
43.29,24.4077148981898,24.4297585506336,24.285
43.3,25.5612138263577,24.632,24.328
43.31,24.0157148981898,26.2166810870248,25.0967783154276
43.32,26.0332138263577,26.2536810870248,24.045
43.33,23.6497148981898,25.9076810870248,23.2912955794299
43.34,24.853,24.613,23.6502955794299
43.35,24.708,24.115,23.1562955794299
43.36,25.318,24.96,24.535
43.37,25.658,24.919,24.251
43.38,25.5962138263577,25.252,23.63
43.39,25.448,24.434,24.036
43.4,25.024,25.9656810870248,24.9087783154276
43.41,23.9097148981898,24.317,22.8082955794299
43.42,25.446,25.1186810870248,23.936
43.43,23.7967148981898,23.7377585506336,23.0372955794299
43.44,25.315,23.6067585506336,23.1892955794299
43.45,25.281,25.9716810870248,25.2027783154276
43.46,24.4937148981898,25.267,23.1852955794299
43.47,25.8582138263577,25.7296810870248,23.719
43.48,25.358,25.1876810870248,23.4352955794299
43.49,25.199,23.5327585506336,24.9307783154276
43.5,23.9947148981898,23.5657585506336,24.046
43.51,26.014,25.5286810870248,23.772
43.52,24.5997148981898,24.269,22.7652955794299
43.53,25.9922138263577,25.7596810870248,23.562
43.54,23.7507148981898,24.216,23.967
43.55,24.0077148981898,25.423,22.8222955794299
43.56,24.857,24.792,24.298
43.57,24.958,25.624,24.8847783154276
43.58,24.489,25.8986810870248,25.1867783154276
43.59,26.0492138263577,24.788,23.3072955794299
43.6,25.186,24.785,23.793
43.61,24.624,25.104,24.361
43.62,25.395,24.3247585506336,24.201
43.63,23.6717148981898,25.001,23.393
43.64,25.187,24.825,23.7572955794299
43.65,24.899,24.4067585506336,24
43.66,26.4572138263577,25.1756810870248,23.3372955794299
43.67,23.4627148981898,24.0357585506336,23.893
43.68,23.7627148981898,23.2227585506336,24.161
43.69,23.8687148981898,25.125,23.1572955794299
43.7,25.7532138263577,24.475,24.559
43.71,24.792,25.317,24.996
43.72,24.5787148981898,25.3846810870248,22.5162955794299
43.73,24.979,23.8017585506336,24.633
43.74,23.8077148981898,24.787,23.2062955794299
43.75,25.214,25.8596810870248,22.6392955794299
43.76,25.455,24.63,23.4522955794299
43.77,25.123,24.51,24.378
43.78,24.631,24.778,23.2952955794299
43.79,25.814,24.871,23.488
43.8,23.2827148981898,25.7406810870248,23.858
43.81,23.6607148981898,25.049,23.3492955794299
43.82,24.923,24.17,22.8292955794299
43.83,25.363,24.13,24.278
43.84,23.5727148981898,24.4827585506336,24.267
43.85,26.0682138263577,24.637,23.834
43.86,23.3947148981898,23.926,24.6147783154276
43.87,25.9232138263577,25.142,23.5702955794299
43.88,25.159,24.965,25.3797783154276
43.89,24.859,24.0227585506336,24.316
43.9,23.7487148981898,24.3097585506336,23.9037783154276
43.91,24.817,24.265,24.401
43.92,25.034,24.693,23.404
43.93,23.7497148981898,25.4756810870248,24.549
43.94,25.644,22.5777585506336,23.762
43.95,26.5412138263577,25.04,23.0982955794299
43.96,24.585,24.4977585506336,23.5582955794299
43.97,24.0417148981898,25.233,25.0497783154276
43.98,24.3427148981898,24.5,24.8787783154276
43.99,24.422,25.369,24.9757783154276
44,23.5107148981898,24.1617585506336,24.559
44.01,25.344,24.359,23.696
44.02,24.949,25.543,23.0012955794299
44.03,25.645,24.47,24.399
44.04,25.384,23.8007585506336,24.5687783154276
44.05,25.177,23.6117585506336,24.014
44.06,25.1242138263577,25.4546810870248,22.9212955794299
44.07,25.528,25.141,24.674
44.08,25.9592138263577,24.279,23.0762955794299
44.09,25.028,24.66,24.134
44.1,24.6487148981898,25.19,24.483
44.11,24.4987148981898,24.846,23.733
44.12,24.3287148981898,25.7546810870248,25.2027783154276
44.13,25.197,24.603,23.687
44.14,25.0767148981898,24.868,24.165
44.15,23.7367148981898,24.611,24.623
44.16,25.8082138263577,23.8577585506336,24.9447783154276
44.17,24.0587148981898,25.8846810870248,24.402
44.18,25.8012138263577,24.261,25.0437783154276
44.19,25.422,24.612,24.9447783154276
44.2,24.935,25.03,23.998
44.21,25.352,24.72,22.9792955794299
44.22,26.1342138263577,24.902,24.901
44.23,24.7637148981898,24.12,24.287
44.24,24.2327148981898,24.914,24.662
44.25,25.7942138263577,26.2956810870248,24.415
44.26,25.6892138263577,24.402,24.186
44.27,25.446,25.041,23.0022955794299
44.28,25.826,25.1276810870248,24.3037783154276
44.29,25.301,23.3417585506336,23.1562955794299
44.3,25.768,25.7536810870248,22.4332955794299
44.31,25.054,24.785,24.452
44.32,24.429,24.681,24.142
44.33,25.1017148981898,24.24,23.967
44.34,24.0647148981898,24.236,23.737
44.35,25.046,24.894,23.981
44.36,24.0517148981898,24.286,24.154
44.37,23.6887148981898,24.752,23.509
44.38,25.295,25.11,25.138
44.39,24.1547148981898,24.946,24.552
44.4,24.286,25.7556810870248,23.838
44.41,24.0417148981898,24.541,23.0482955794299
44.42,25.492,25.075,24.566
44.43,25.419,24.5567585506336,24.127
44.44,24.823,25.015,23.7562955794299
44.45,24.8907148981898,25.1826810870248,23.522
44.46,25.499,23.2127585506336,23.905
44.47,25.9772138263577,24.161,23.894
44.48,25.41,24.477,24.108
44.49,24.662,23.8417585506336,24.146
44.5,24.896,24.739,24.9307783154276
44.51,25.543,24.898,24.512
44.52,24.3707148981898,24.788,24.126
44.53,26.2192138263577,23.6877585506336,24.44
44.54,22.8847148981898,25.5376810870248,24.305
44.55,24.55,24.66,25.2567783154276
44.56,24.877,24.805,24.377
44.57,23.6387148981898,24.536,23.5102955794299
44.58,25.148,25.277,22.7602955794299
44.59,25.365,24.8436810870248,24.333
44.6,25.4882138263577,24.246,23.795
44.61,26.0912138263577,24.0627585506336,24.196
44.62,24.321,24.9736810870248,24.807
44.63,24.1077148981898,24.693,23.1982955794299
44.64,24.3617148981898,24.467,24.233
44.65,23.8317148981898,23.5597585506336,24.337
44.66,25.131,23.9907585506336,24.9727783154276
44.67,25.096,23.1337585506336,24.419
44.68,25.541,23.6277585506336,23.1622955794299
44.69,24.4007148981898,25.144,24.49
44.7,24.935,23.8137585506336,23.2352955794299
44.71,25.239,24.0217585506336,25.4407783154276
44.72,26.3952138263577,23.5127585506336,24.249
44.73,25.106,25.8466810870248,23.849
44.74,26.1682138263577,24.768,24.164
44.75,25.267,24.646,23.704
44.76,25.879,23.2777585506336,23.962
44.77,24.1687148981898,24.932,23.2342955794299
44.78,23.984,24.854,23.2302955794299
44.79,25.5622138263577,23.5877585506336,23.2932955794299
44.8,24.725,24.298,24.287
44.81,24.723,26.0006810870248,23.5672955794299
44.82,25.316,24.43,24.438
44.83,24.38,25.2366810870248,24.937
44.84,24.902,24.462,24.672
44.85,24.3827148981898,25.5196810870248,22.7752955794299
44.86,25.414,24.693,23.748
44.87,24.735,25.015,24.007
44.88,25.2282138263577,24.0097585506336,23.668
44.89,24.1647148981898,23.8527585506336,23.4152955794299
44.9,24.83,25.4596810870248,23.81
44.91,24.942,25.1976810870248,23.8022955794299
44.92,25.095,23.1357585506336,24.1227783154276
44.93,25.6222138263577,24.3037585506336,23.54
44.94,26.0452138263577,24.553,23.859
44.95,26.0752138263577,24.706,23.918
44.96,24.953,24.38,23.33
44.97,24.2847148981898,24.517,24.185
44.98,24.656,25.5926810870248,25.4257783154276
44.99,25.8582138263577,25.1196810870248,23.573
45,23.5707148981898,24.909,24.548
45.01,23.5257148981898,24.341,23.857
45.02,25.7402138263577,24.585,22.4572955794299
45.03,25.354,25.9896810870248,25.4907783154276
45.04,25.641,25.8586810870248,23.811
45.05,24.0187148981898,24.6636810870248,25.4427783154276
45.06,25.371,23.4507585506336,24.406
45.07,25.136,23.4617585506336,25.206
45.08,25.055,24.688,23.0722955794299
45.09,23.3037148981898,25.032,23.3292955794299
45.1,24.2387148981898,25.7616810870248,24.9697783154276
45.11,25.9412138263577,25.2326810870248,23.983
45.12,24.853,23.7367585506336,25.3467783154276
45.13,25.069,25.5516810870248,22.5652955794299
45.14,24.925,23.1247585506336,23.8302955794299
45.15,24.5887148981898,24.0217585506336,24.331
45.16,25.8622138263577,24.372,24.143
45.17,25.392,24.73,23.943
45.18,25.102,25.129,23.5442955794299
45.19,25.146,24.679,22.7342955794299
45.2,25.477,23.94,22.9012955794299
45.21,25.5822138263577,24.633,23.0792955794299
45.22,25.115,23.911,23.866
45.23,25.389,23.6617585506336,24.382
45.24,24.5807148981898,25.5246810870248,23.401
45.25,24.13,24.732,24.74
45.26,25.479,23.3327585506336,23.1542955794299
45.27,24.0697148981898,25.338,24.4367783154276
45.28,25.135,23.6337585506336,24.509
45.29,25.266,24.717,24.35
45.3,25.578,24.258,24.291
45.31,25.007,25.081,24.23
45.32,24.4527148981898,24.0767585506336,24.635
45.33,25.7392138263577,24.354,23.4002955794299
